session_id,user_id,session_start,device,source_channel,pages_viewed
19727,3405.0,2024-04-04 23:08:18,desktop,Google Display,9.0
19728,3175.0,2024-04-28 02:55:20,mobile,insta_Ads,7.0
19729,3643.0,2024-02-23 19:53:28,desktop,Google  Display,11.0
19730,3962.0,16/03/2024 01:30,mobile,Email,13.0
19731,7656.0,15/03/2024 20:17,tablet,Email,8.0
19732,7799.0,2024-01-27 13:44:07,mobile,TikTok Ads,15.0
19733,7118.0,14/03/2024 12:36,tablet,Direct,1.0
19734,7886.0,2024-03-21 16:52:50,desktop,Instagram Ads,15.0
19735,4738.0,2024-02-10 20:55:17,mobile,Google Display,7.0
19736,5918.0,18/04/2024 22:11,desktop,Google Display,10.0
19737,7130.0,2024-01-03 14:27:29,Desktop,Email,13.0
19738,2594.0,2024-02-11 04:06:55,Android,Referral,10.0
19739,5614.0,23/03/2024 20:22,mobile,Referral,13.0
19740,3536.0,2024-04-12 23:56:14,mobile,Instagram Ads,5.0
19741,4442.0,2024-03-24 04:04:36,tablet,TicTok Ads,1.0
19742,8258.0,2024-03-20 05:21:17,tab_let,Facebook Ads,15.0
19743,2025.0,2024-03-11 07:02:18,tablet,Google Search,7.0
19744,5636.0,2024-02-21 09:53:40,tablet,Referral,7.0
19745,214.0,2024-03-21 00:28:58,desktop,Google Search,12.0
19746,258.0,2024-02-13 22:16:49,desktop,Organic Search,7.0
19747,434.0,2024-01-04 18:24:24,Android,,7.0
19748,2176.0,08/02/2024 20:46,mobile,referal,15.0
19749,1628.0,2024-04-24 18:19:41,Phone,TikTok Ads,9.0
19750,8379.0,2024-04-12 16:30:02,Android,TikTok Ads,1.0
19751,5460.0,2024-01-14 08:05:23,desktop,Referral,2.0
19752,1400.0,2024-03-02 06:37:56,TABLET,Facebook Ads,10.0
19753,4932.0,2024-03-19 00:36:28,desktop,Facebook Ads,8.0
19754,4484.0,2024-01-23 16:45:40,desktop,Referral,10.0
19755,1594.0,11/04/2024 06:33,desktop,ORGANIC_SEARCH,3.0
19756,5643.0,2024-02-06 05:40:03,mobile,TikTok Ads,5.0
19757,1288.0,2024-01-30 17:33:38,mobile_web,Google Display,4.0
19758,438.0,2024-01-18 10:58:21,mobile,Google Search,14.0
19759,3590.0,2024-02-11 21:54:42,TABLET,Email,10.0
19760,6865.0,2024-01-27 22:40:28,mobile,email,12.0
19761,1809.0,2024-02-12 01:11:01,tablet,DIRECT,2.0
19762,515.0,2024-03-04 23:43:12,tablet,Google Display,12.0
19763,,2024-04-11 20:17:09,tablet,Google Display,2.0
19764,5701.0,2024-04-26 18:11:45,mobile,Referral,3.0
19765,7301.0,2024-01-23 17:28:28,mobile,Organic Search,12.0
19766,4973.0,2024-01-02 18:13:33,mobile,Email,10.0
19767,2361.0,08/02/2024 21:50,TABLET,TikTok Ads,13.0
19768,2945.0,18/02/2024 11:26,tablet,Email,14.0
19769,4418.0,2024-02-11 19:17:56,mobile,Instgram Ads,1.0
19770,7226.0,2024-02-21 18:55:28,,Instagram Ads,15.0
19771,1985.0,2024-03-10 13:35:02,tablet,Referral,2.0
19772,4864.0,2024-03-12 03:30:07,desktop,tiktok ads,7.0
19773,5884.0,2024-02-09 16:38:10,desktop,Facebook Ads,13.0
19774,4093.0,08/02/2024 15:15,tablet,TikTok Ads,12.0
19775,3937.0,2024-03-02 15:31:39,desktop,TikTok Ads,2.0
19776,5786.0,2024-04-13 17:14:11,Tablet,Organic Search,13.0
19777,5203.0,2024-02-25 05:24:36,mobile,referral,12.0
19778,6850.0,2024-01-12 09:26:02,mobile,Google Display,13.0
19779,4436.0,2024-01-22 18:42:15,Tablet,Instagram Ads,
19780,6426.0,2024-02-26 18:54:33,tablet,ORGANIC_SEARCH,8.0
19781,8460.0,2024-01-26 05:05:57,tablet,Organic Search,10.0
19782,3124.0,2024-04-24 07:50:05,tablet,ORGANIC_SEARCH,10.0
19783,8494.0,2024-01-29 02:15:57,tablet,Direct,10.0
19784,1501.0,2024-03-20 02:14:47,MOBILE,Direct,13.0
19785,7312.0,2024-02-29 20:16:32,mobile,Referral,9.0
19786,7326.0,2024-02-01 08:03:51,mobile,Email,7.0
19787,2305.0,2024-03-24 20:28:09,mobile,Email,15.0
19788,6449.0,12/02/2024 02:29,mobile,Referral,10.0
19789,1242.0,2024-03-07 13:33:11,tablet,Instagram Ads,8.0
19790,2725.0,2024-03-31 09:41:49,TABLET,Google Search,12.0
19791,1019.0,2024-04-05 09:06:23,mobile,Google Search,12.0
19792,2112.0,2024-01-18 06:20:59,mobile,Google Search,2.0
19793,624.0,2024-02-29 15:23:28,mobile,Direct,12.0
19794,8214.0,2024-04-28 00:24:02,desktop,Referral,15.0
19795,3318.0,2024-04-26 12:48:07,mobile,Instagram Ads,2.0
19796,2261.0,2024-02-23 22:31:07,desktop,Direct,9.0
19797,4568.0,2024-04-03 21:18:53,mobile,Organic Search,1.0
19798,7698.0,2024-04-03 08:51:28,mobile,referral,14.0
19799,774.0,2024-03-05 07:20:39,mobile,Google Search,5.0
19800,5691.0,2024-01-29 16:33:12,mobile,Direct,5.0
19801,8066.0,2024-01-17 01:06:15,mobile,Organic Search,10.0
19802,8024.0,2024-04-29 20:24:34,,Google  Search,2.0
19803,3537.0,2024-03-28 12:45:32,mobile,Instagram Ads,9.0
19804,1517.0,2024-02-16 02:33:55,desktop,Facebook Ads,11.0
19805,6907.0,2024-04-11 19:38:43,mobile,FB Ads,9.0
19806,737.0,2024-02-28 13:09:17,desktop,TikTok Ads,12.0
19807,1685.0,not_a_date,iPhone,Direct ,9.0
19808,6984.0,2024-04-11 07:05:56,tablet,Direct,14.0
19809,3816.0,13/01/2024 15:26,tablet,Organic Search,7.0
19810,6011.0,2024-02-07 07:10:53,desktop,Referral,8.0
19811,4123.0,15/02/2024 02:15,mobile,Direct,15.0
19812,7340.0,2024-03-24 23:24:53,mobile,Referral,4.0
19813,1471.0,2024-02-02 21:03:17,tablet,eMail,6.0
19814,4215.0,,mobile,Google Search,15.0
19815,5605.0,2024-03-18 03:20:09,tablet,Organic Search,1.0
19816,,2024-02-27 06:52:40,mobile,Organic Search,6.0
19817,594.0,2024-04-27 12:12:36,mobile,Email,13.0
19818,8440.0,2024-02-23 08:57:59,desktop,Googel Display,15.0
19819,2157.0,2024-01-09 02:11:16,mobile,Googel Search,
19820,3282.0,2024-03-29 10:24:08,desktop,Google Search,11.0
19821,1186.0,2024-04-26 21:23:19,Mobile,Direct,1.0
19822,7641.0,2024-01-05 04:30:39,mobile,Direct,5.0
19823,524.0,2024-01-14 02:34:48,mobile,Google Search,9.0
19824,1155.0,2024-04-29 17:34:48,desktop,Referral,5.0
19825,6241.0,,desktop,Google Search,9.0
19826,4511.0,2024-03-25 08:54:04,mobile,referral,12.0
19827,4420.0,2024-03-01 09:35:02,desktop,tiktok ads,3.0
19828,5957.0,2024-04-26 13:33:01,mobile,Google Search,6.0
19829,4230.0,2024-02-24 18:18:22,tablet,Facebook Ads,14.0
19830,2763.0,2024-04-28 16:44:15,tablet,Instagram Ads,8.0
19831,5955.0,09/03/2024 03:13,desktop,Instagram Ads,15.0
19832,8330.0,10/02/2024 10:04,desktop,Referral,11.0
19833,7601.0,2024-01-18 05:59:30,desktop,Google Display,12.0
19834,5108.0,2024-04-29 07:30:19,mobile,Google Display,15.0
19835,808.0,31/03/2024 08:34,tablet,DIRECT,8.0
19836,5203.0,2024-03-28 15:28:56,tablet,Direct,13.0
19837,2795.0,29/02/2024 01:44,mobile,Email,14.0
19838,2297.0,2024-04-26 01:31:08,desktop,,14.0
19839,36.0,2024-04-05 07:42:40,Phone,Google Search,7.0
19840,1840.0,2024-04-15 21:57:01,MOBILE,Direct,5.0
19841,4084.0,2024-02-10 03:53:29,tablet,Organic  Search,13.0
19842,8261.0,2024-01-06 00:04:07,mobile,Google Display,9.0
19843,313.0,2024-01-24 04:14:08,mobile,Referral,12.0
19844,4166.0,2024-02-22 08:54:36,tablet,Google Search,14.0
19845,2502.0,20/03/2024 23:45,desktop,Referral,10.0
19846,2594.0,2024-03-21 15:47:17,mobile,Google Search,11.0
19847,3862.0,2024-04-18 21:25:40,mobile,Google Display,12.0
19848,1059.0,2024-04-13 13:02:45,desktop,email,-1.0
19849,5373.0,2024-01-20 12:22:23,TABLET,Email,7.0
19850,3033.0,not_a_date,iPhone,EMAIL,7.0
19851,4017.0,2024-04-09 23:27:42,Phone,Referral,-1.0
19852,2378.0,2024-04-02 17:41:31,mobile,Google Search,5.0
19853,423.0,2024-02-13 00:50:57,desktop,Google  Display,6.0
19854,7748.0,2024-01-14 20:34:21,tablet,,7.0
19855,8314.0,2024-02-29 11:15:04,desktop,Facebook Ads,3.0
19856,4157.0,2024-02-28 03:58:56,tablet,Google Search,1.0
19857,1736.0,2024-04-22 19:50:40,mobile,Organic Search,5.0
19858,3871.0,2024-04-12 19:06:15,tablet,Google Display,7.0
19859,2199.0,2024-04-10 08:54:09,tablet,Facebook Ads,15.0
19860,1672.0,2024-03-13 05:00:48,mobile,Google Display,9.0
19861,1775.0,2024-04-26 19:04:40,tablet,,6.0
19862,6534.0,2024-02-12 17:26:16,tablet,,3.0
19863,2924.0,2024-03-21 07:09:38,Desktop,GOOGLE SEARCH,9.0
19864,146.0,2024-04-26 06:02:38,desktop,,7.0
19865,5992.0,2024-02-08 19:11:56,desktop,Organic  Search,14.0
19866,6142.0,2024-04-20 09:57:48,mobile,TikTok Ads,10.0
19867,6588.0,2024-01-12 21:31:49,mobile,Direct,7.0
19868,1018.0,not_a_date,mobile,Email,5.0
19869,2489.0,19/04/2024 04:01,desktop,Google Search,
19870,3.0,,mobile,Email,13.0
19871,4016.0,2024-03-13 07:49:40,DESKTOP,Email,15.0
19872,7198.0,2024-03-24 12:23:03,mobile,Direct,4.0
19873,6791.0,2024-01-26 14:01:16,mobile,Referral,-1.0
19874,1756.0,2024-03-25 01:57:37,mobile,,5.0
19875,,2024-04-03 04:22:22,desktop,Referral,1.0
19876,1427.0,30/03/2024 14:59,desktop,Instagram Ads,9.0
19877,3544.0,2024-01-12 14:35:10,desktop,Organic Search,3.0
19878,4781.0,19/03/2024 09:12,tablet,Email,9.0
19879,,2024-01-29 21:06:48,desktop,Email,12.0
19880,1080.0,2024-01-20 02:55:15,tablet,Google Display,8.0
19881,6450.0,2024-03-21 14:28:15,desktop,Googel Display,3.0
19882,1101.0,,desktop,TikTok Ads,9.0
19883,1016.0,2024-04-14 09:43:31,tab_let,Google  Display,11.0
19884,,2024-03-01 09:42:57,desk_top,email,15.0
19885,1993.0,2024-03-12 07:14:58,desktop,TikTok Ads,8.0
19886,397.0,2024-03-05 10:34:58,,Organic Search,1.0
19887,4419.0,2024-03-31 18:33:50,tablet,Instagram Ads,6.0
19888,7428.0,2024-04-11 21:09:37,desktop,Instagram Ads,5.0
19889,1217.0,2024-04-24 14:48:42,desktop,Email,15.0
19890,3959.0,13/02/2024 09:24,Desktop,eMail,15.0
19891,685.0,2024-01-08 15:16:19,mobile,TikTok Ads,9.0
19892,6893.0,2024-04-03 03:53:22,tablet,Email,1.0
19893,4450.0,2024-04-07 22:54:32,desktop,Google Display,12.0
19894,6814.0,2024-04-04 16:11:18,mobile,Google Display,4.0
19895,4403.0,2024-02-10 12:07:15,iPhone,TicTok Ads,9.0
19896,5671.0,15/01/2024 03:26,MOBILE,Instagram Ads,8.0
19897,3914.0,,desktop,Facebook Ads,9.0
19898,6882.0,2024-02-15 10:07:18,desk_top,Email,8.0
19899,4392.0,2024-02-28 17:57:15,tablet,Referral,10.0
19900,1025.0,2024-03-21 22:00:51,desktop,Google Display,6.0
19901,1739.0,2024-03-28 04:26:34,mobile,Google Search,-1.0
19902,7667.0,2024-01-01 10:51:42,,Organic Search,6.0
19903,882.0,2024-04-09 04:55:52,tablet,Facebook Ads,2.0
19904,335.0,2024-01-05 04:04:28,tablet,Google Display,3.0
19905,2242.0,03/03/2024 19:48,tablet,TicTok Ads,1.0
19906,2519.0,2024-03-29 22:33:33,tablet,Referral,13.0
19907,7410.0,2024-04-21 18:06:41,tablet,Email,2.0
19908,7161.0,2024-01-15 05:59:20,tablet,Google Search,8.0
19909,3305.0,2024-02-20 19:35:18,tablet,Facebook Ads,4.0
19910,7032.0,2024-04-26 11:52:49,desktop,Direct,12.0
19911,4162.0,,desktop,Email,15.0
19912,1911.0,not_a_date,mobile,Instagram Ads,1.0
19913,478.0,2024-02-13 19:33:13,tablet,Direct ,11.0
19914,1972.0,2024-02-02 08:37:35,mobile,google search,2.0
19915,7494.0,2024-03-18 02:16:55,Tablet,Facebok Ads,4.0
19916,8115.0,2024-03-13 14:49:53,TABLET,Google  Display,11.0
19917,5042.0,2024-04-19 16:05:06,mobile,Google Display,4.0
19918,7958.0,29/01/2024 21:30,iPhone,Google Search,13.0
19919,7821.0,2024-02-08 17:02:56,desktop,tik_tok_ads,1.0
19920,5077.0,2024-03-02 17:00:19,tablet,Referral,12.0
19921,3193.0,2024-03-16 12:18:37,tablet,Google  Search,6.0
19922,7080.0,2024-04-06 15:13:01,mobile,Referral,8.0
19923,1835.0,2024-03-05 03:23:29,desktop,Organic Search,2.0
19924,7868.0,2024-02-08 13:56:50,iPhone,Referral,10.0
19925,,2024-01-09 19:09:09,tablet,Instagram Ads,10.0
19926,2341.0,2024-01-01 22:03:57,desktop,Instagram Ads,10.0
19927,6987.0,2024-01-28 12:07:23,desk_top,Email,5.0
19928,2678.0,2024-04-19 09:33:43,tablet,Organic Search,10.0
19929,5063.0,2024-04-02 12:39:13,tablet,Organic Search,7.0
19930,6538.0,2024-01-25 03:48:55,desktop,Google Display,4.0
19931,1308.0,2024-02-11 12:33:45,DESKTOP,Instagram Ads,14.0
19932,8295.0,2024-04-12 08:29:50,mobile,Facebook Ads,15.0
19933,1863.0,2024-04-14 01:24:42,tablet,Google Display,1.0
19934,6616.0,2024-02-07 07:18:37,tablet,Google Search,13.0
19935,1979.0,2024-01-02 19:12:46,mobile_web,eMail,13.0
19936,2891.0,2024-03-01 11:10:08,tablet,Organic Search,4.0
19937,6230.0,2024-04-13 04:17:44,mobile,Instagram Ads,14.0
19938,5335.0,2024-03-14 16:22:13,tablet,Email,8.0
19939,1199.0,2024-02-29 15:34:44,desktop,Direct,9.0
19940,5117.0,2024-03-03 03:53:55,desktop,Direct,9.0
19941,278.0,,desktop,REFERRAL,7.0
19942,6888.0,2024-02-19 05:25:14,tablet,TikTok Ads,6.0
19943,1445.0,2024-02-24 15:56:31,mobile,eMail,6.0
19944,5330.0,2024-04-10 18:42:31,TABLET,Google Search,9.0
19945,6568.0,2024-04-16 10:57:17,mobile,TikTok Ads,1.0
19946,6977.0,2024-01-07 20:15:16,tablet,Email,2.0
19947,6506.0,,Desktop,Direct ,5.0
19948,571.0,2024-01-02 11:03:36,tab_let,Direct,2.0
19949,5267.0,not_a_date,mobile,Direct,15.0
19950,1279.0,2024-03-22 22:19:14,mobile,Referral,7.0
19951,5321.0,2024-03-13 09:33:06,mobile,Direct,4.0
19952,3932.0,2024-02-11 12:08:50,desktop,Google Display,13.0
19953,7041.0,2024-02-27 05:25:06,tablet,Email,8.0
19954,7085.0,2024-02-03 06:08:09,tab_let,fb_ads,6.0
19955,4734.0,17/03/2024 05:10,tablet,Email,10.0
19956,1037.0,2024-04-14 17:49:33,Android,TikTok Ads,3.0
19957,2536.0,2024-04-12 13:53:43,tablet,Direct,15.0
19958,3654.0,22/03/2024 15:05,mobile,Referral,1.0
19959,,2024-02-27 05:22:07,tablet,GOOGLE DISPLAY,7.0
19960,407.0,2024-02-24 19:07:02,mobile,Email,4.0
19961,7107.0,2024-04-15 10:02:31,tablet,Direct,8.0
19962,128.0,2024-04-03 06:16:07,tablet,Google Search,7.0
19963,7123.0,2024-03-09 19:36:28,DESKTOP,Email,5.0
19964,5872.0,2024-01-22 02:06:59,desktop,Google Search,9.0
19965,756.0,2024-01-21 22:09:54,mobile,,4.0
19966,5509.0,2024-04-26 01:47:18,tablet,Instagram Ads,11.0
19967,3256.0,2024-01-24 23:48:32,tablet,Organic Search,11.0
19968,3009.0,2024-02-24 18:05:51,tablet,Instagram Ads,15.0
19969,7516.0,02/01/2024 06:03,tablet,google display,
19970,7828.0,2024-03-27 23:40:41,tablet,Instagram Ads,3.0
19971,4499.0,2024-03-31 17:13:06,desktop,Facebook Ads,7.0
19972,5432.0,2024-03-04 13:58:18,Mobile,Referral,2.0
19973,942.0,2024-03-14 14:14:38,tablet,Google Display,8.0
19974,1947.0,2024-02-07 20:52:00,desktop,TikTok Ads,12.0
19975,4385.0,2024-02-12 16:32:51,Tablet,,10.0
19976,2285.0,14/03/2024 15:42,desktop,Direct,5.0
19977,7941.0,2024-03-14 02:59:20,tablet,Google Display,10.0
19978,,2024-02-07 07:39:10,desktop,Google Search,11.0
19979,7477.0,2024-03-08 10:02:37,desk_top,Email,8.0
19980,6922.0,2024-04-18 21:41:44,tablet,Organic Search,11.0
19981,5132.0,2024-01-21 05:46:33,desktop,TikTok Ads,6.0
19982,920.0,2024-04-27 07:57:10,mobile,Google Search,3.0
19983,4949.0,2024-04-27 11:19:13,MOBILE,referral,1.0
19984,4063.0,2024-01-29 06:43:15,mobile,Referral,15.0
19985,5685.0,2024-01-24 07:17:26,desktop,Direct,12.0
19986,7800.0,2024-02-28 00:41:18,DESKTOP,Referral,4.0
19987,8421.0,09/03/2024 09:25,desktop,Direct,4.0
19988,6644.0,2024-03-03 14:43:14,mobile,Referral,13.0
19989,3460.0,2024-02-07 21:00:42,,TikTok Ads,12.0
19990,5407.0,2024-04-15 21:33:03,tablet,Referral,7.0
19991,4327.0,2024-01-09 19:34:15,mobile,Referral,13.0
19992,3992.0,not_a_date,desktop,fb_ads,10.0
19993,3427.0,2024-01-18 12:02:28,desktop,Email,10.0
19994,2811.0,2024-02-10 23:55:13,Tablet,Instagram Ads,5.0
19995,7660.0,2024-01-07 21:02:15,tablet,Direct,14.0
19996,6334.0,2024-03-02 07:48:33,tablet,TikTok Ads,7.0
19997,3356.0,2024-04-25 19:46:15,tablet,TikTok Ads,11.0
19998,3277.0,2024-03-17 12:38:17,tablet,Email,6.0
19999,7998.0,2024-02-19 22:37:42,desktop,TikTok Ads,13.0
20000,7561.0,2024-03-18 23:07:15,Mobile,Instgram Ads,14.0
20001,633.0,2024-01-09 18:23:24,desktop,Referral,8.0
20002,1960.0,2024-02-05 13:39:03,desktop,Referral,15.0
20003,3751.0,2024-01-05 07:04:50,desktop,TikTok Ads,14.0
20004,107.0,2024-01-25 07:59:54,Phone,Organic Search,7.0
20005,1387.0,,mobile,Email,13.0
20006,544.0,2024-04-15 14:36:07,desktop,Direct,11.0
20007,114.0,2024-01-30 18:45:18,tablet,Direct,1.0
20008,6299.0,2024-02-24 10:59:03,tablet,Email,12.0
20009,252.0,15/02/2024 23:15,tablet,Email,7.0
20010,295.0,2024-01-14 10:35:37,mobile,TikTok Ads,15.0
20011,6576.0,2024-01-19 13:23:10,tablet,Organic Search,14.0
20012,5154.0,2024-04-11 08:47:39,desktop,TikTok Ads,14.0
20013,3257.0,2024-04-27 02:44:43,desktop,Referral,14.0
20014,3631.0,2024-04-01 16:09:58,Tablet,Google Search,5.0
20015,3152.0,23/03/2024 04:04,mobile,Google Display,10.0
20016,635.0,2024-01-28 09:25:44,tablet,TikTok Ads,10.0
20017,4726.0,20/03/2024 11:45,mobile,FB Ads,4.0
20018,1063.0,2024-02-05 04:42:38,mobile,Direct,5.0
20019,8140.0,2024-01-17 06:54:08,mobile,Referral,8.0
20020,6327.0,2024-03-31 09:50:30,desktop,TikTok Ads,4.0
20021,1436.0,2024-01-19 02:53:59,mobile,Facebook Ads,1.0
20022,3741.0,,desktop,Organic Search,-1.0
20023,8241.0,2024-04-21 01:03:01,tablet,Referral,12.0
20024,6988.0,2024-03-08 18:35:26,desktop,Organic Search,14.0
20025,8445.0,2024-01-22 09:36:38,mobile,eMail,2.0
20026,4507.0,2024-03-09 08:49:08,mobile,Googel Display,3.0
20027,2794.0,2024-04-03 16:25:24,mobile,Google Search,-1.0
20028,765.0,10/04/2024 03:46,mobile,Google Display,8.0
20029,4909.0,2024-03-25 07:21:06,mobile,Instagram Ads,3.0
20030,6683.0,2024-04-23 16:55:04,mobile,Referral,1.0
20031,2320.0,2024-04-06 16:28:42,desktop,Email,4.0
20032,7522.0,2024-04-26 01:09:10,,TicTok Ads,10.0
20033,3755.0,2024-02-26 00:50:31,tablet,TicTok Ads,11.0
20034,6821.0,2024-02-03 21:33:52,tablet,Direct,12.0
20035,895.0,2024-02-11 03:28:08,tablet,Instgram Ads,15.0
20036,1158.0,2024-03-11 18:38:00,mobile,Facebook Ads,14.0
20037,4564.0,2024-02-16 03:51:45,desktop,Organic Search,5.0
20038,213.0,2024-01-30 00:15:13,mobile,Email,11.0
20039,3682.0,12/02/2024 09:22,tablet,FB Ads,-1.0
20040,2394.0,2024-01-31 07:28:31,mobile,Organic Search,10.0
20041,8441.0,2024-03-25 11:14:07,desktop,Google Display,10.0
20042,6690.0,2024-04-06 11:06:04,desktop,Direct,9.0
20043,2874.0,2024-02-06 18:19:34,tablet,Organic Search,13.0
20044,5581.0,2024-04-18 03:53:38,mobile,Organic Search,8.0
20045,4914.0,2024-04-21 16:35:19,tablet,Referral,5.0
20046,1186.0,2024-02-17 08:41:55,mobile,EMAIL,13.0
20047,7897.0,2024-04-14 22:39:28,tablet,Instagram Ads,10.0
20048,6452.0,2024-04-26 05:47:31,desktop,,3.0
20049,4099.0,2024-01-01 05:07:39,tablet,Referral,6.0
20050,2987.0,2024-04-10 11:44:57,mobile,insta_Ads,7.0
20051,4415.0,2024-03-23 12:58:25,Desktop,TikTok Ads,5.0
20052,7003.0,2024-03-30 04:35:48,desktop,TikTok Ads,7.0
20053,5373.0,2024-03-29 21:39:16,mobile_web,Instagram Ads,12.0
20054,2191.0,14/03/2024 18:20,mobile,instagram ads,1.0
20055,456.0,2024-02-11 08:52:22,tablet,Instagram Ads,11.0
20056,2503.0,2024-01-22 08:26:03,tablet,Google Display,8.0
20057,4470.0,2024-02-26 00:06:45,desktop,Organic Search,14.0
20058,4453.0,2024-01-12 14:55:00,mobile,Referral,13.0
20059,1141.0,2024-01-04 03:56:13,Desktop,Direct,6.0
20060,1496.0,15/01/2024 15:37,desktop,referal,11.0
20061,1692.0,30/03/2024 18:43,mobile,Google Display,8.0
20062,8482.0,2024-04-19 21:28:31,mobile,Instagram Ads,10.0
20063,2661.0,2024-01-12 04:06:47,desktop,Google Search,5.0
20064,4741.0,2024-03-31 06:39:59,desktop,,13.0
20065,55.0,2024-03-09 15:17:24,desktop,,11.0
20066,5200.0,2024-01-22 23:25:27,mobile,Google Search,12.0
20067,6462.0,2024-01-31 02:52:15,desktop,Google Display,9.0
20068,7957.0,,tablet,Referral,5.0
20069,5133.0,2024-01-17 00:59:50,mobile,EMAIL,2.0
20070,1302.0,2024-02-16 04:13:04,desktop,Referral,11.0
20071,5314.0,2024-04-21 23:49:47,tablet,Google Search,1.0
20072,4750.0,2024-01-10 03:29:24,mobile,TikTok Ads,2.0
20073,376.0,2024-02-24 21:04:16,Mobile,Google Search,13.0
20074,4111.0,2024-01-18 16:32:59,desktop,TicTok Ads,4.0
20075,4683.0,2024-04-14 13:31:40,desktop,tiktok ads,12.0
20076,7957.0,2024-03-04 12:43:30,tablet,Direct,13.0
20077,3621.0,2024-03-29 11:24:51,mobile,Google Search,6.0
20078,6632.0,2024-02-14 22:08:33,TABLET,Google Display,9.0
20079,4874.0,2024-02-14 16:43:43,desk_top,Referral,11.0
20080,1166.0,2024-01-03 09:19:09,desktop,,3.0
20081,387.0,2024-03-05 09:28:44,mobile,email,7.0
20082,1727.0,2024-01-21 18:15:27,Mobile,,9.0
20083,1737.0,2024-02-06 19:23:42,desktop,google display,5.0
20084,1270.0,2024-04-18 19:57:21,desktop,Google Display,13.0
20085,1720.0,2024-03-14 08:15:19,tablet,TikTok Ads,5.0
20086,4114.0,2024-04-08 20:26:02,desktop,Direct,-1.0
20087,7335.0,2024-04-06 05:48:24,tab_let,Google Search,7.0
20088,3436.0,2024-01-20 14:03:55,desktop,Facebook Ads,10.0
20089,774.0,2024-02-12 04:41:17,tablet,Googel Search,9.0
20090,2265.0,20/02/2024 09:12,desktop,Email,9.0
20091,6254.0,2024-04-08 21:51:25,tablet,Instagram Ads,
20092,,2024-03-19 19:25:17,desktop,Google Search,5.0
20093,2538.0,2024-02-07 00:38:13,mobile,TikTok Ads,5.0
20094,5383.0,2024-04-13 14:36:11,desktop,TikTok Ads,11.0
20095,7780.0,2024-01-24 20:33:07,mobile,Instagram Ads,14.0
20096,5740.0,2024-03-05 21:46:53,desktop,Google Display,3.0
20097,3595.0,2024-02-26 04:37:46,desktop,EMAIL,15.0
20098,795.0,2024-03-28 17:08:23,mobile,Direct,9.0
20099,6706.0,2024-02-12 00:57:22,tablet,Organic Search,6.0
20100,4062.0,not_a_date,mobile,eMail,13.0
20101,5537.0,2024-03-07 11:38:29,,google search,14.0
20102,7885.0,not_a_date,mobile,Instagram Ads,13.0
20103,5885.0,2024-04-23 01:02:14,mobile,ORGANIC_SEARCH,15.0
20104,8133.0,2024-01-16 16:59:52,mobile,Instagram Ads,3.0
20105,5425.0,16/04/2024 17:50,tablet,Google Display,11.0
20106,7001.0,2024-02-03 19:24:10,mobile,Instagram Ads,11.0
20107,1775.0,18/03/2024 10:42,mobile,Google Search,2.0
20108,6117.0,2024-03-30 15:52:32,tablet,Google Display,2.0
20109,2442.0,2024-02-13 02:22:33,mobile,Email,2.0
20110,3218.0,not_a_date,tablet,TikTok Ads,1.0
20111,6000.0,2024-02-20 01:46:29,Tablet,Instgram Ads,15.0
20112,1599.0,2024-03-27 01:04:33,desktop,Email,5.0
20113,7958.0,12/02/2024 19:06,tablet,Direct,9.0
20114,485.0,2024-02-12 06:04:18,,Google Display,13.0
20115,,2024-01-12 05:48:46,DESKTOP,Direct,12.0
20116,3278.0,not_a_date,desk_top,Direct,4.0
20117,6764.0,2024-02-06 16:26:38,Tablet,REFERRAL,4.0
20118,947.0,2024-03-31 15:55:55,mobile,Google Display,13.0
20119,7759.0,2024-04-26 08:21:58,desktop,Referral,
20120,7179.0,2024-01-06 05:44:18,tablet,Google Display,15.0
20121,8496.0,2024-02-06 08:07:11,desktop,google-Search,8.0
20122,7388.0,2024-02-26 13:58:12,desktop,TikTok Ads,3.0
20123,6182.0,2024-02-19 22:39:53,mobile,google display,6.0
20124,656.0,2024-04-21 11:35:31,desktop,Email,9.0
20125,5741.0,2024-02-22 02:14:37,desktop,Google Search,13.0
20126,908.0,2024-03-30 02:55:48,desk_top,instagram ads,-1.0
20127,6178.0,2024-01-20 08:43:52,TABLET,TikTok Ads,1.0
20128,,2024-02-28 04:45:03,desktop,Email,
20129,6381.0,2024-04-17 08:24:22,desktop,Google Display,9.0
20130,1357.0,2024-02-21 13:12:49,tablet,Direct,2.0
20131,5550.0,2024-02-09 19:39:25,mobile,Facebook Ads,7.0
20132,5682.0,2024-01-24 14:07:16,mobile,insta_Ads,3.0
20133,1416.0,not_a_date,mobile,Referral,8.0
20134,92.0,2024-04-20 04:01:37,TABLET,Direct,7.0
20135,6369.0,not_a_date,mobile,Google Display,14.0
20136,3083.0,2024-03-03 01:43:21,iPhone,Google Search,3.0
20137,7076.0,not_a_date,desktop,Direct ,10.0
20138,1189.0,2024-03-12 03:48:09,tablet,Google Display,15.0
20139,1435.0,2024-01-01 20:54:34,desktop,tik_tok_ads,9.0
20140,6602.0,2024-01-07 23:56:19,mobile,Google Display,6.0
20141,724.0,2024-02-29 12:40:45,MOBILE,Direct,5.0
20142,1640.0,2024-04-07 13:31:45,desktop,Email,7.0
20143,672.0,2024-03-01 03:03:34,Tablet,Referral,6.0
