click_id,user_id,channel,campaign_id,timestamp
34964,3260.0,Google Display,38.0,2024-03-29 07:22:40
34965,5424.0,Google Search,29.0,2024-03-02 18:09:54
34966,1038.0,Instagram Ads,19.0,2024-04-27 19:16:32
34967,1977.0,Google Search,17.0,2024-03-14 19:36:08
34968,7813.0,,13.0,2024-04-19 13:38:15
34969,2067.0,Google Display,31.0,2024-03-19 10:17:31
34970,812.0,TikTok Ads,51.0,2024-02-13 03:34:41
34971,7659.0,TikTok Ads,48.0,2024-02-04 06:53:36
34972,6655.0,Instagram Ads,53.0,2024-03-28 22:53:48
34973,2669.0,google-Search,18.0,2024-01-09 15:18:06
34974,2910.0,Google Display,34.0,2024-01-11 21:45:33
34975,5559.0,Instagram Ads,45.0,18/01/2024 02:37
34976,5521.0,,23.0,2024-01-19 17:19:44
34977,4260.0,Instagram Ads,21.0,2024-01-19 09:21:10
34978,1731.0,tik_tok_ads,54.0,2024-04-23 19:59:19
34979,2611.0,insta_Ads,35.0,2024-04-11 13:07:00
34980,7606.0,facebook ads,999.0,2024-03-25 00:50:41
34981,1325.0,tik_tok_ads,25.0,2024-03-26 01:46:02
34982,7798.0,TikTok Ads,15.0,2024-04-17 04:01:41
34983,5051.0,Instgram Ads,22.0,2024-04-17 03:10:37
34984,4208.0,Facebook Ads,11.0,invalid_date
34985,,google search,15.0,2024-04-26 22:23:10
34986,7768.0,,27.0,2024-03-26 16:05:46
34987,968.0,google search,23.0,2024-03-31 01:47:36
34988,5840.0,insta_Ads,36.0,2024-02-16 15:16:05
34989,8348.0,Google Display,18.0,2024-01-26 20:43:12
34990,7864.0,tik_tok_ads,26.0,2024-02-02 15:21:57
34991,7869.0,Google Search,6.0,2024-02-04 00:06:13
34992,2711.0,Facebok Ads,48.0,2024-02-08 02:25:01
34993,6326.0,Google Display,20.0,2024-02-19 12:20:26
34994,5541.0,Instgram Ads,18.0,2024-01-13 12:39:36
34995,730.0,Facebook Ads,19.0,2024-04-12 05:03:15
34996,698.0,Facebook Ads,7.0,2024-02-20 00:28:47
34997,6811.0,Instagram Ads,30.0,2024-01-05 11:43:22
34998,8489.0,Google Display,42.0,2024-03-17 02:17:50
34999,7989.0,fb_ads,30.0,2024-02-08 08:51:44
35000,7805.0,TikTok Ads,16.0,2024-03-02 16:39:37
35001,1919.0,Instagram Ads,43.0,2024-04-06 10:57:02
35002,5218.0,google search,9.0,2024-02-15 00:30:31
35003,3984.0,Google Search,17.0,2024-04-16 12:03:38
35004,5444.0,Facebook Ads,7.0,2024-01-28 15:36:38
35005,7457.0,TikTok Ads,14.0,2024-02-08 12:53:35
35006,8270.0,google display,11.0,2024-03-16 16:43:27
35007,1100.0,TikTok Ads,39.0,2024-03-25 08:19:49
35008,3678.0,Google Search,8.0,2024-01-07 23:36:20
35009,1163.0,Instagram Ads,9.0,invalid_date
35010,1964.0,Instagram Ads,42.0,2024-01-16 03:38:11
35011,1252.0,Google Search,29.0,2024-01-14 19:36:27
35012,7053.0,Googel Display,48.0,2024-03-13 18:25:45
35013,,Google Search,36.0,2024-03-25 13:38:02
35014,2832.0,Google  Search,14.0,2024-04-10 15:41:46
35015,,,47.0,2024-02-03 12:37:06
35016,7374.0,,37.0,2024-04-25 21:59:28
35017,6476.0,Facebok Ads,21.0,2024-04-29 01:12:00
35018,4021.0,TikTok Ads,17.0,2024-04-25 21:22:10
35019,7781.0,google search,33.0,2024-03-06 04:00:43
35020,6851.0,Google Display,29.0,2024-04-26 17:36:48
35021,7767.0,google-Search,31.0,2024-02-29 05:51:11
35022,419.0,Google Search,3.0,2024-03-25 12:10:06
35023,753.0,TikTok Ads,33.0,21/02/2024 05:02
35024,4818.0,Facebook Ads,30.0,2024-02-03 12:52:16
35025,7255.0,Facebook Ads,14.0,2024-03-29 04:25:04
35026,6948.0,Google Display,47.0,2024-04-25 06:15:24
35027,8169.0,Instagram Ads,37.0,2024-02-09 08:57:54
35028,6505.0,Facebook Ads,36.0,2024-01-14 11:15:23
35029,3987.0,TikTok Ads,53.0,2024-04-23 16:29:59
35030,2175.0,Google  Display,47.0,23/02/2024 23:24
35031,6261.0,Facebook Ads,3.0,2024-01-12 06:21:50
35032,3305.0,Instagram Ads,52.0,2024-02-25 03:29:03
35033,,Google Search,21.0,2024-01-13 07:57:04
35034,1209.0,TikTok Ads,26.0,2024-03-04 03:57:14
35035,4277.0,,6.0,18/04/2024 20:04
35036,8213.0,Facebook Ads,32.0,2024-04-18 15:48:05
35037,355.0,Google Search,2.0,2024-04-12 07:16:53
35038,3385.0,TikTok Ads,9.0,2024-01-01 02:05:42
35039,894.0,Googel Search,26.0,2024-02-19 08:37:51
35040,373.0,Google Display,11.0,2024-02-09 03:06:09
35041,5616.0,Google Display,38.0,2024-03-03 12:32:43
35042,2505.0,Google Display,9.0,2024-04-19 06:55:42
35043,8364.0,Google Display,30.0,2024-04-27 16:44:39
35044,4001.0,TikTok Ads,0.0,
35045,3607.0,Google  Display,10.0,2024-04-06 19:32:18
35046,7040.0,Google Search,26.0,2024-04-12 23:31:29
35047,5506.0,insta_Ads,1.0,2024-01-21 08:34:53
35048,4119.0,TikTok Ads,7.0,2024-02-05 22:10:54
35049,8499.0,Instagram Ads,40.0,2024-02-16 03:24:03
35050,8502.0,TikTok Ads,31.0,2024-03-25 03:03:07
35051,3519.0,Instagram Ads,11.0,2024-03-27 23:22:03
35052,5283.0,tiktok ads,37.0,2024-02-02 05:30:31
35053,6389.0,Google Display,48.0,2024-01-12 01:17:26
35054,8079.0,Facebook Ads,22.0,2024-02-19 09:07:32
35055,3562.0,Google Display,44.0,2024-01-16 19:09:30
35056,4585.0,Google Display,4.0,2024-02-12 20:55:13
35057,5905.0,Google  Display,53.0,09/04/2024 11:46
35058,1518.0,insta_Ads,4.0,2024-01-22 18:00:11
35059,2106.0,TikTok Ads,4.0,2024-02-20 06:48:16
35060,4396.0,insta_Ads,38.0,2024-02-03 20:29:14
35061,1095.0,Instagram Ads,9.0,2024-02-29 23:08:59
35062,4521.0,Google Search,13.0,2024-02-24 06:55:31
35063,8330.0,Facebook Ads,23.0,2024-03-15 10:46:57
35064,8160.0,Facebook Ads,35.0,31/01/2024 06:42
35065,4625.0,Google Search,25.0,2024-02-05 15:52:00
35066,3514.0,Facebook Ads,33.0,21/01/2024 01:48
35067,3376.0,fb_ads,2.0,2024-02-29 02:08:48
35068,4901.0,facebook ads,19.0,2024-02-21 07:02:27
35069,5745.0,Instagram Ads,44.0,05/04/2024 19:10
35070,6608.0,tik_tok_ads,14.0,2024-03-20 03:45:20
35071,697.0,Google  Search,21.0,2024-03-06 12:45:43
35072,6807.0,Google Search,28.0,
35073,346.0,Facebook Ads,13.0,2024-01-22 14:45:10
35074,4193.0,Google Search,2.0,2024-01-12 16:04:16
35075,6780.0,Facebook Ads,17.0,2024-03-03 06:08:39
35076,2092.0,Google Display,40.0,2024-03-06 22:07:13
35077,4474.0,TikTok Ads,20.0,2024-02-25 10:11:24
35078,3216.0,tiktok ads,30.0,2024-04-14 22:38:35
35079,4679.0,Google Search,53.0,2024-01-07 21:21:27
35080,6809.0,Google Display,11.0,2024-01-14 09:27:49
35081,788.0,Facebook Ads,26.0,2024-02-16 15:33:21
35082,7486.0,Google Search,33.0,2024-04-28 13:59:40
35083,8006.0,Instagram Ads,31.0,2024-03-13 05:39:27
35084,6891.0,TikTok Ads,32.0,2024-02-02 23:47:20
35085,3301.0,Googel Search,1.0,2024-02-06 01:41:42
35086,1741.0,Facebook Ads,27.0,2024-02-21 14:01:23
35087,2280.0,Instagram Ads,46.0,2024-03-05 22:03:18
35088,1684.0,TikTok Ads,24.0,2024-01-14 02:37:57
35089,8487.0,TicTok Ads,2.0,2024-02-17 19:35:03
35090,42.0,TikTok Ads,10.0,invalid_date
35091,7807.0,TikTok Ads,14.0,
35092,2751.0,Instgram Ads,32.0,2024-02-06 00:32:02
35093,1328.0,Google Search,27.0,2024-01-09 12:47:57
35094,8212.0,Google Display,45.0,2024-02-01 11:42:11
35095,7295.0,Google Display,35.0,2024-03-11 14:58:58
35096,1538.0,Facebook Ads,19.0,2024-03-31 04:11:50
35097,521.0,TicTok Ads,3.0,2024-01-23 17:38:41
35098,6835.0,Google Search,21.0,19/02/2024 19:54
35099,,Facebook Ads,46.0,2024-03-21 01:53:07
35100,1470.0,facebook ads,7.0,2024-03-13 18:05:46
35101,7742.0,TikTok Ads,44.0,2024-03-12 19:51:14
35102,1161.0,Instagram Ads,15.0,2024-02-16 10:10:31
35103,3890.0,Instagram Ads,20.0,invalid_date
35104,7155.0,Google Search,43.0,2024-03-16 01:00:12
35105,2722.0,Instagram Ads,53.0,2024-02-11 21:20:10
35106,2594.0,facebook ads,11.0,2024-04-12 05:34:23
35107,6386.0,Google Display,9.0,22/04/2024 16:27
35108,4986.0,instagram ads,38.0,2024-03-31 05:26:22
35109,4279.0,Instagram Ads,6.0,2024-04-04 08:14:56
35110,5885.0,Google Search,19.0,2024-04-16 05:36:04
35111,74.0,Facebok Ads,11.0,2024-02-01 08:27:16
35112,6871.0,,11.0,2024-03-17 11:57:18
35113,1111.0,Google Display,27.0,2024-04-29 19:46:13
35114,729.0,Google Search,23.0,2024-03-08 21:15:31
35115,7895.0,Instagram Ads,51.0,2024-03-29 17:22:39
35116,1836.0,google-Search,46.0,02/04/2024 03:20
35117,5648.0,Facebook Ads,23.0,29/04/2024 12:15
35118,7606.0,Facebook Ads,5.0,2024-02-18 13:12:43
35119,4898.0,Instagram Ads,1.0,2024-03-11 18:58:52
35120,373.0,Google Display,19.0,invalid_date
35121,2869.0,Google Search,50.0,2024-04-25 05:48:53
35122,1931.0,Instagram Ads,35.0,2024-02-15 00:01:53
35123,2994.0,Instagram Ads,12.0,invalid_date
35124,5759.0,TikTok Ads,20.0,2024-02-26 12:43:27
35125,6903.0,Facebook Ads,16.0,2024-01-13 10:55:24
35126,2925.0,Instagram Ads,33.0,2024-03-30 03:45:10
35127,3275.0,Instagram Ads,49.0,2024-03-09 03:03:20
35128,2718.0,google display,16.0,invalid_date
35129,78.0,Google Search,23.0,2024-03-01 20:55:04
35130,2703.0,Google Display,48.0,2024-01-01 11:54:27
35131,6170.0,GOOGLE DISPLAY,11.0,2024-03-30 17:22:53
35132,5746.0,instagram ads,17.0,2024-03-06 10:29:31
35133,5689.0,Instagram Ads,22.0,2024-02-22 00:24:07
35134,1452.0,TikTok Ads,5.0,2024-03-21 01:22:39
35135,7456.0,google display,21.0,2024-04-28 22:57:57
35136,476.0,Facebook Ads,40.0,2024-03-19 02:56:57
35137,5674.0,Google  Display,6.0,2024-02-23 08:53:28
35138,4336.0,Google Display,52.0,2024-03-30 18:54:11
35139,4426.0,Instagram Ads,9.0,2024-04-09 12:35:59
35140,1107.0,Instagram Ads,39.0,2024-03-18 23:05:37
35141,6820.0,TikTok Ads,28.0,14/04/2024 17:46
35142,6410.0,Instagram Ads,8.0,2024-02-27 01:36:06
35143,7599.0,Instagram Ads,10.0,2024-01-10 18:18:02
35144,7180.0,Google Display,34.0,23/03/2024 05:44
35145,5178.0,TicTok Ads,28.0,2024-03-21 19:07:45
35146,5787.0,google search,4.0,2024-02-17 22:11:09
35147,611.0,TikTok Ads,34.0,2024-03-25 19:27:19
35148,3192.0,Instagram Ads,27.0,2024-03-09 11:45:44
35149,7511.0,google display,31.0,2024-02-18 06:41:33
35150,1401.0,Facebook Ads,9.0,2024-02-11 01:04:17
35151,3035.0,Google Search,36.0,2024-03-06 20:02:52
35152,4062.0,Instagram Ads,14.0,2024-01-09 14:20:43
35153,7366.0,TikTok Ads,52.0,2024-02-14 20:56:55
35154,6670.0,Instagram Ads,4.0,2024-04-06 23:35:14
35155,3068.0,Facebook Ads,17.0,invalid_date
35156,3377.0,Google Display,32.0,2024-03-01 12:08:44
35157,1154.0,TikTok Ads,53.0,2024-03-08 04:08:13
35158,2382.0,TikTok Ads,41.0,2024-04-29 13:35:42
35159,4974.0,Facebook Ads,27.0,invalid_date
35160,3868.0,Instgram Ads,27.0,2024-01-03 03:00:44
35161,1389.0,Google Display,9.0,2024-02-12 11:09:45
35162,3873.0,Instagram Ads,38.0,invalid_date
35163,2137.0,google-Search,13.0,2024-04-03 21:17:09
35164,5638.0,Facebook Ads,13.0,2024-03-13 12:33:03
35165,7233.0,Googel Search,4.0,2024-03-24 23:31:14
35166,2023.0,Gogle Search,13.0,2024-02-26 14:04:00
35167,7687.0,Google Display,9.0,2024-03-28 09:20:51
35168,3987.0,Google Display,33.0,2024-04-05 22:11:41
35169,3828.0,Instagram Ads,,
35170,1724.0,Google Display,4.0,2024-01-03 05:13:09
35171,2260.0,Google Display,39.0,2024-04-15 23:33:49
35172,6931.0,Instagram Ads,49.0,2024-04-14 19:21:50
35173,5924.0,Instgram Ads,50.0,2024-03-19 17:31:58
35174,5668.0,Instagram Ads,39.0,2024-04-14 23:11:26
35175,2673.0,Google Search,5.0,2024-04-22 13:49:37
35176,2543.0,Google Display,38.0,2024-04-04 13:13:28
35177,1863.0,Facebook Ads,51.0,2024-01-30 13:33:10
35178,206.0,Instagram Ads,33.0,2024-03-21 10:43:20
35179,4502.0,Facebook Ads,31.0,30/03/2024 21:03
35180,4804.0,Google Search,34.0,2024-04-25 08:32:13
35181,4884.0,Instagram Ads,41.0,2024-04-01 02:04:12
35182,5647.0,Facebook Ads,51.0,2024-02-20 04:41:37
35183,7763.0,facebook ads,19.0,2024-04-19 15:48:23
35184,6250.0,Google Display,14.0,2024-02-23 03:18:28
35185,6525.0,tik_tok_ads,51.0,10/02/2024 20:14
35186,6818.0,FB Ads,28.0,22/02/2024 17:26
35187,4311.0,TikTok Ads,28.0,2024-03-20 07:10:19
35188,5897.0,Instagram Ads,8.0,2024-04-27 15:41:49
35189,3928.0,TikTok Ads,52.0,24/04/2024 05:42
35190,6422.0,TikTok Ads,24.0,2024-01-11 07:19:47
35191,5697.0,GOOGLE DISPLAY,21.0,2024-02-25 08:30:08
35192,3599.0,Instagram Ads,2.0,invalid_date
35193,2898.0,tik_tok_ads,18.0,2024-04-24 08:10:27
35194,3887.0,Facebook Ads,6.0,2024-04-13 13:45:17
35195,6976.0,Google Search,38.0,2024-04-27 00:48:56
35196,3800.0,Instagram Ads,27.0,2024-02-26 13:31:25
35197,756.0,TikTok Ads,37.0,2024-04-07 03:37:17
35198,3661.0,Facebook Ads,3.0,2024-04-15 03:48:29
35199,7556.0,Google  Search,44.0,2024-03-06 03:30:24
35200,98.0,Instagram Ads,33.0,2024-02-13 23:01:19
35201,4351.0,TikTok Ads,32.0,2024-04-14 11:32:31
35202,7154.0,,5.0,2024-01-04 14:28:49
35203,3495.0,Google Search,25.0,2024-02-21 01:03:21
35204,5167.0,Gogle Search,8.0,2024-03-31 15:27:22
35205,6317.0,Google Search,29.0,2024-01-09 01:53:49
35206,1742.0,Instagram Ads,43.0,2024-03-28 18:48:12
35207,5648.0,Google Search,51.0,2024-04-13 07:40:33
35208,1193.0,Google Display,48.0,2024-02-29 08:46:50
35209,3289.0,TikTok Ads,5.0,2024-04-10 09:39:11
35210,5954.0,Instagram Ads,53.0,2024-02-21 10:45:20
35211,6570.0,Instagram Ads,52.0,2024-03-12 17:13:42
35212,8451.0,TikTok Ads,2.0,2024-02-29 07:29:11
35213,6454.0,Google Search,51.0,2024-03-06 16:54:43
35214,3533.0,tiktok ads,18.0,2024-03-29 17:42:45
35215,8205.0,TikTok Ads,17.0,04/04/2024 14:04
35216,5209.0,Google Search,46.0,21/01/2024 12:12
35217,2151.0,FB Ads,50.0,2024-01-28 21:34:03
35218,6854.0,TicTok Ads,32.0,2024-02-24 22:47:50
35219,3354.0,Google Search,36.0,2024-04-16 05:36:03
35220,,Google Search,1.0,2024-01-30 15:25:45
35221,6917.0,Facebook Ads,45.0,2024-03-18 03:07:04
35222,5286.0,TikTok Ads,31.0,2024-02-21 05:21:33
35223,734.0,TikTok Ads,33.0,2024-03-31 16:31:23
35224,4482.0,Instagram Ads,12.0,2024-04-10 20:45:52
35225,6300.0,Google Display,8.0,22/03/2024 18:03
35226,1374.0,Facebook Ads,39.0,2024-03-05 14:50:32
35227,5128.0,Facebook Ads,19.0,2024-02-09 17:19:49
35228,459.0,Facebook Ads,,26/02/2024 22:02
35229,8365.0,Google Search,25.0,2024-02-18 22:40:08
35230,5833.0,Instagram Ads,46.0,2024-01-20 21:56:35
35231,6753.0,TikTok Ads,43.0,2024-01-05 21:59:41
35232,1909.0,Facebook Ads,15.0,2024-04-06 08:27:41
35233,6488.0,insta_Ads,47.0,2024-01-22 05:18:01
35234,7941.0,Google Display,44.0,2024-01-23 21:38:54
35235,4519.0,Google Display,24.0,2024-01-07 17:24:09
35236,1333.0,insta_Ads,40.0,2024-01-10 19:29:12
35237,616.0,Instagram Ads,32.0,2024-01-26 10:29:26
35238,2360.0,Google Search,6.0,2024-02-04 11:26:37
35239,3591.0,TikTok Ads,29.0,19/03/2024 05:18
35240,121.0,FB Ads,24.0,2024-04-16 16:29:13
35241,,TikTok Ads,45.0,2024-04-10 10:27:32
35242,7677.0,Instgram Ads,22.0,2024-03-05 07:49:08
35243,1092.0,,39.0,2024-02-02 12:15:10
35244,8240.0,TikTok Ads,48.0,2024-01-22 17:44:29
35245,5978.0,Google Search,31.0,2024-02-02 14:13:38
35246,4112.0,TikTok Ads,7.0,01/03/2024 07:18
35247,1094.0,Google Search,51.0,2024-03-05 12:30:31
35248,1416.0,Facebook Ads,41.0,2024-02-09 13:44:15
35249,2174.0,TikTok Ads,51.0,2024-01-18 08:49:46
35250,324.0,tik_tok_ads,19.0,
35251,2258.0,Facebook Ads,8.0,2024-04-07 06:18:07
35252,995.0,TikTok Ads,35.0,2024-03-30 06:06:10
35253,4991.0,Google  Search,48.0,2024-04-15 08:28:19
35254,5668.0,Google Display,30.0,22/01/2024 13:19
35255,990.0,TikTok Ads,46.0,2024-01-05 08:12:43
35256,1049.0,Google Display,31.0,2024-03-04 15:21:19
35257,900.0,Google Search,32.0,2024-02-03 10:59:57
35258,22.0,Facebook Ads,2.0,2024-02-26 00:33:29
35259,2320.0,Google Display,33.0,2024-01-25 08:28:40
35260,341.0,Facebook Ads,26.0,2024-03-19 11:14:21
35261,7219.0,Facebook Ads,38.0,2024-01-30 00:52:04
35262,6709.0,Instagram Ads,32.0,
35263,6229.0,Google Search,40.0,2024-03-22 05:00:41
35264,2845.0,Google Display,34.0,2024-01-08 17:25:53
35265,3239.0,Google Search,16.0,
35266,5514.0,Facebook Ads,19.0,2024-01-12 05:44:36
35267,2220.0,Gogle Search,39.0,invalid_date
35268,7810.0,Instagram Ads,34.0,2024-04-21 20:31:19
35269,4603.0,Google Display,28.0,17/03/2024 16:14
35270,3335.0,Instgram Ads,18.0,invalid_date
35271,3327.0,Facebook Ads,23.0,2024-03-23 04:39:39
35272,5433.0,GOOGLE SEARCH,53.0,2024-02-07 01:38:16
35273,6755.0,Google Display,27.0,18/01/2024 03:07
35274,152.0,Google Search,48.0,2024-03-06 22:32:11
35275,213.0,Google Display,36.0,2024-02-27 14:39:56
35276,2368.0,insta_Ads,14.0,2024-04-25 15:52:26
35277,1121.0,TikTok Ads,39.0,2024-04-07 21:00:42
35278,3811.0,Google  Search,46.0,2024-04-02 16:40:47
35279,1616.0,Google Display,10.0,invalid_date
35280,2400.0,FB Ads,47.0,2024-01-12 02:48:10
35281,591.0,Google Search,44.0,2024-02-21 10:18:26
35282,116.0,Facebook Ads,36.0,2024-02-02 05:19:02
35283,1738.0,Google Display,46.0,10/03/2024 19:30
35284,3542.0,TikTok Ads,27.0,2024-02-21 18:14:50
35285,8333.0,Google Display,12.0,2024-02-08 21:50:16
35286,6612.0,Facebook Ads,26.0,2024-02-26 18:24:05
35287,184.0,Facebook Ads,15.0,invalid_date
35288,40.0,Google Display,20.0,2024-04-23 15:03:40
35289,1511.0,TicTok Ads,999.0,2024-01-27 21:32:21
35290,2799.0,Google Display,48.0,2024-04-10 19:26:40
35291,21.0,Instagram Ads,7.0,2024-03-19 19:37:04
35292,1618.0,TikTok Ads,51.0,2024-04-12 04:34:10
35293,1835.0,Instagram Ads,44.0,2024-04-28 03:37:56
35294,4135.0,tik_tok_ads,32.0,2024-02-12 19:59:44
35295,5716.0,TikTok Ads,34.0,2024-04-17 06:07:00
35296,542.0,Facebook Ads,23.0,2024-02-23 17:14:55
35297,7585.0,Google Search,36.0,2024-01-26 12:14:07
35298,4599.0,FB Ads,7.0,2024-02-07 07:09:09
35299,3865.0,Facebook Ads,5.0,2024-02-19 09:21:05
35300,3366.0,Instagram Ads,49.0,2024-02-15 03:29:21
35301,2280.0,Facebook Ads,39.0,2024-01-23 13:09:26
35302,3346.0,Google Display,23.0,invalid_date
35303,2323.0,Google Display,42.0,24/04/2024 15:46
35304,508.0,instagram ads,7.0,
35305,4776.0,Facebok Ads,24.0,2024-04-27 16:33:14
35306,935.0,Google Search,49.0,2024-04-15 14:18:04
35307,7528.0,fb_ads,49.0,2024-03-31 11:41:18
35308,7396.0,Facebook Ads,39.0,2024-03-26 13:57:31
35309,6968.0,TikTok Ads,46.0,2024-04-26 17:06:12
35310,2520.0,Google Display,7.0,05/03/2024 00:09
35311,3698.0,Instgram Ads,15.0,2024-04-28 23:06:20
35312,6046.0,google-Search,51.0,2024-03-22 06:41:39
35313,7367.0,Instagram Ads,4.0,2024-03-09 01:34:51
35314,6570.0,Instgram Ads,47.0,2024-02-26 07:45:40
35315,,Google Display,9.0,2024-01-31 21:46:31
35316,3276.0,Facebook Ads,43.0,2024-02-20 14:35:53
35317,4845.0,Google Display,13.0,2024-01-28 15:51:19
35318,304.0,Google Search,16.0,2024-02-29 09:52:10
35319,6837.0,Google Search,42.0,2024-04-19 03:21:50
35320,7889.0,Google Search,7.0,2024-01-15 23:19:35
35321,2025.0,Google Display,52.0,2024-01-04 01:24:33
35322,2523.0,TikTok Ads,53.0,2024-01-01 22:51:22
35323,7414.0,Google Search,4.0,2024-04-17 14:52:02
35324,7085.0,Google Search,31.0,2024-03-22 07:59:35
35325,3901.0,Googel Search,2.0,2024-03-07 04:18:34
35326,4293.0,Google Display,9.0,2024-03-16 06:10:03
35327,747.0,,10.0,2024-03-29 15:22:28
35328,4167.0,google-Search,43.0,11/02/2024 10:10
35329,2693.0,Google  Search,26.0,invalid_date
35330,3397.0,Instagram Ads,3.0,2024-03-18 20:06:02
35331,6435.0,,31.0,17/03/2024 16:29
35332,268.0,TikTok Ads,15.0,2024-01-22 09:24:29
35333,4238.0,Google Search,49.0,2024-01-31 14:54:46
35334,2007.0,Instagram Ads,17.0,2024-03-02 19:33:55
35335,6655.0,Facebook Ads,9.0,2024-01-10 23:49:33
35336,1723.0,Google Search,54.0,10/02/2024 11:58
35337,394.0,Facebook Ads,23.0,2024-04-28 00:47:05
35338,1039.0,Facebook Ads,25.0,
35339,280.0,Google Search,26.0,2024-01-01 06:40:44
35340,5207.0,Google Search,25.0,2024-02-28 12:49:08
35341,7836.0,google-Search,32.0,2024-02-15 09:29:27
35342,6115.0,google search,48.0,
35343,6392.0,Google  Display,7.0,2024-02-01 23:30:59
35344,4696.0,TikTok Ads,20.0,2024-01-26 14:29:38
35345,7738.0,TikTok Ads,10.0,23/01/2024 16:47
35346,4996.0,TikTok Ads,16.0,01/01/2024 06:46
35347,776.0,TicTok Ads,41.0,2024-04-22 13:27:02
35348,,Google Search,36.0,08/02/2024 13:17
35349,5631.0,Facebook Ads,44.0,2024-04-27 12:06:06
35350,4656.0,google-Search,31.0,2024-04-17 23:45:45
35351,3652.0,Facebook Ads,33.0,2024-01-26 10:54:04
35352,1563.0,Google Search,44.0,2024-04-20 14:55:54
35353,2842.0,Instagram Ads,26.0,2024-01-09 15:59:47
35354,7665.0,Instagram Ads,51.0,2024-01-12 16:16:03
35355,7040.0,Instagram Ads,18.0,2024-01-10 05:30:59
35356,1965.0,Facebook Ads,21.0,2024-04-12 02:59:17
35357,8062.0,Facebook Ads,12.0,2024-04-13 14:40:44
35358,3463.0,TikTok Ads,52.0,2024-04-19 02:27:09
35359,459.0,Google Display,14.0,25/03/2024 20:51
35360,5818.0,Instgram Ads,22.0,2024-01-13 11:32:50
35361,140.0,Instagram Ads,35.0,2024-01-02 16:35:14
35362,563.0,Google Display,18.0,2024-04-10 22:42:57
35363,810.0,google-Search,12.0,2024-01-15 14:35:58
35364,4399.0,Google  Display,14.0,2024-01-01 09:29:30
35365,2490.0,,46.0,2024-03-30 23:06:16
35366,5236.0,Google Search,38.0,2024-04-23 23:46:47
35367,840.0,Google Search,51.0,2024-02-06 04:28:11
35368,4322.0,TikTok Ads,48.0,2024-01-19 08:44:49
35369,2318.0,Google Display,7.0,2024-03-04 22:29:47
35370,417.0,,14.0,2024-02-18 04:28:36
35371,4538.0,FB Ads,4.0,2024-04-29 01:26:08
35372,7641.0,TikTok Ads,21.0,2024-01-31 03:54:21
35373,3666.0,TikTok Ads,42.0,2024-01-02 03:33:54
35374,,TikTok Ads,47.0,28/02/2024 19:45
35375,5488.0,TikTok Ads,5.0,2024-01-20 16:36:32
35376,4336.0,Instagram Ads,30.0,2024-01-30 02:35:32
35377,4433.0,Google  Display,47.0,27/04/2024 22:09
35378,5272.0,Instagram Ads,6.0,2024-01-27 17:45:08
35379,3014.0,TikTok Ads,41.0,invalid_date
35380,5467.0,TikTok Ads,30.0,invalid_date
35381,4459.0,Facebook Ads,43.0,2024-04-26 08:58:19
35382,1206.0,Facebook Ads,26.0,25/04/2024 05:25
35383,391.0,Google Display,6.0,15/01/2024 00:27
35384,8193.0,Google Search,9.0,01/01/2024 12:55
35385,2180.0,Google Search,40.0,01/02/2024 10:58
35386,5747.0,Instagram Ads,30.0,2024-03-13 06:48:27
35387,2314.0,Instagram Ads,46.0,2024-02-12 21:30:43
35388,6798.0,Google Display,11.0,2024-04-25 23:44:58
35389,5637.0,Facebook Ads,34.0,2024-04-22 22:20:37
35390,8063.0,Google Search,8.0,
35391,6005.0,Google Search,45.0,2024-04-29 07:23:59
35392,7474.0,Facebook Ads,26.0,2024-04-14 04:14:21
35393,652.0,Facebook Ads,15.0,2024-01-07 04:00:59
35394,917.0,Instagram Ads,25.0,2024-04-28 22:47:59
35395,2961.0,Google Search,29.0,2024-02-14 08:40:50
35396,879.0,Instagram Ads,40.0,16/03/2024 21:24
35397,7616.0,Google Display,24.0,2024-02-28 22:01:53
35398,6166.0,Facebook Ads,43.0,2024-01-18 00:18:49
35399,6325.0,Google Display,45.0,2024-01-14 08:20:16
35400,2956.0,Google Search,10.0,2024-03-13 15:07:00
35401,3335.0,Facebook Ads,31.0,2024-01-02 02:19:44
35402,3987.0,Facebook Ads,32.0,2024-04-16 07:18:06
35403,1350.0,FB Ads,36.0,2024-01-28 07:47:38
35404,6307.0,Google  Search,11.0,2024-01-19 05:33:09
35405,8162.0,Google Display,10.0,2024-04-11 00:33:55
35406,2574.0,Google Search,14.0,2024-04-17 05:20:15
35407,5022.0,Google Search,25.0,2024-01-15 01:08:27
35408,6301.0,Google Display,21.0,2024-04-09 04:16:00
35409,6042.0,Instagram Ads,25.0,2024-04-01 07:31:29
35410,3146.0,Instagram Ads,40.0,2024-02-09 07:09:59
35411,7765.0,Facebook Ads,32.0,2024-03-29 12:46:24
35412,2270.0,Instagram Ads,19.0,2024-03-02 06:24:06
35413,1577.0,Google Search,13.0,2024-04-17 00:10:27
35414,3110.0,Instagram Ads,45.0,2024-03-15 07:46:41
35415,1074.0,Facebook Ads,31.0,2024-02-27 10:12:41
35416,5527.0,GOOGLE DISPLAY,9.0,invalid_date
35417,5545.0,Instagram Ads,33.0,17/02/2024 18:29
35418,7321.0,Google  Display,50.0,2024-01-28 15:52:48
35419,7673.0,Google Display,33.0,12/01/2024 20:49
